code,name,date,open,high,low,close,volume,volume-1,volume-2,volume-3,candle,candle-1,candle-2,candle-3,ma5,dcm-ma5,ma20,dcm-ma20
086980,쇼박스,2020-01-03,3945,3975,3890,3960,525114,853261.0,927305.0,320618.0,1.0038,1.0038,1.0486,1.011,3827.0,1.0348,3626.0,1.0921
192440,슈피겐코리아,2020-01-03,51200,51900,50600,50900,23642,23190.0,34035.0,43430.0,0.9941,1.0,0.9827,1.0078,51500.0,0.9883,50532.5,1.0073
131090,시큐브,2020-01-03,1480,1485,1460,1470,147445,117154.0,102280.0,285832.0,0.9932,1.0068,1.0034,1.0248,1457.0,1.0089,1418.05,1.0366
001000,신라섬유,2020-01-03,2050,2075,2030,2045,85433,63456.0,130567.0,68818.0,0.9976,1.015,0.9975,1.0,2020.0,1.0124,2022.25,1.0112
036710,심텍홀딩스,2020-01-03,1620,1635,1585,1605,88143,220668.0,192365.0,1586833.0,0.9907,0.9697,0.997,1.0581,1609.0,0.9975,1487.0,1.0794
160980,싸이맥스,2020-01-03,11000,11100,10750,10900,71572,61935.0,112703.0,81884.0,0.9909,1.0,0.9865,1.0045,11030.0,0.9882,10253.0,1.0631
115480,씨유메디칼,2020-01-03,2885,2890,2760,2830,981480,2651785.0,2050327.0,10522752.0,0.9809,1.0288,1.0036,1.189,2727.0,1.0378,2469.25,1.1461
060590,씨티씨바이오,2020-01-03,6180,7350,6040,7070,2938244,57971.0,129818.0,63172.0,1.144,1.0215,1.0252,1.0296,6196.0,1.1411,5905.0,1.1973
260930,씨티케이코스메틱스,2020-01-03,13900,14000,13550,13750,54991,50969.0,76991.0,28659.0,0.9892,1.0259,1.0038,1.0114,13480.0,1.02,13182.5,1.043
125210,아모그린텍,2020-01-03,13150,13650,13100,13100,358137,271366.0,289498.0,616320.0,0.9962,1.0117,1.0,1.0656,12790.0,1.0242,11332.5,1.156
074430,아미노로직스,2020-01-03,1960,1995,1960,1970,124046,445899.0,548554.0,496820.0,1.0051,1.018,1.0289,1.0106,1938.0,1.0165,1913.25,1.0297
083930,아바코,2020-01-03,6220,6240,6100,6100,116385,106881.0,118049.0,87818.0,0.9807,1.0065,0.9984,1.0147,6192.0,0.9851,6112.5,0.998
149950,아바텍,2020-01-03,7530,7620,7530,7620,7201,12228.0,91523.0,15424.0,1.012,0.9921,1.0226,1.0231,7578.0,1.0055,7703.0,0.9892
143160,아이디스,2020-01-03,25550,26300,25150,25450,134172,94042.0,147409.0,290167.0,0.9961,0.9902,1.02,1.0604,25150.0,1.0119,29297.5,0.8687
069920,아이에스이커머스,2020-01-03,4440,4440,4335,4395,4502,9675.0,4190.0,6219.0,0.9899,0.9933,1.0,1.0012,4357.0,1.0087,4243.25,1.0358
101390,아이엠,2020-01-03,1085,1110,1075,1100,448913,449788.0,511765.0,3514840.0,1.0138,0.9954,1.0187,1.0388,1072.0,1.0261,1040.0,1.0577
148250,알엔투테크놀로지,2020-01-03,11300,11400,10850,11000,25290,35822.0,51201.0,37831.0,0.9735,1.0519,0.9953,1.0386,10760.0,1.0223,10590.0,1.0387
052790,액토즈소프트,2020-01-03,12500,12950,12450,12650,48771,16509.0,20482.0,22534.0,1.012,1.0,0.9921,1.0121,12500.0,1.012,12055.0,1.0494
092600,앤씨앤,2020-01-03,2320,2400,2270,2400,233388,271256.0,489336.0,125875.0,1.0345,1.05,1.028,1.0439,2224.0,1.0791,2166.25,1.1079
019990,에너토크,2020-01-03,3570,3615,3550,3600,17846,13778.0,20386.0,23624.0,1.0084,1.0172,0.9971,0.9721,3541.0,1.0167,3629.5,0.9919
121890,에스디시스템,2020-01-03,2415,2435,2315,2405,265142,286192.0,186912.0,389368.0,0.9959,1.0233,1.0064,1.0446,2351.0,1.023,2669.75,0.9008
030270,에스마크,2020-01-03,0,0,0,998,0,0.0,0.0,0.0,inf,inf,inf,inf,998.0,1.0,998.0,1.0
007820,에스엠코어,2020-01-03,10800,10800,10350,10550,108433,215444.0,88198.0,205773.0,0.9769,0.9727,1.0185,1.0282,10790.0,0.9778,10240.5,1.0302
234300,에스트래픽,2020-01-03,6670,6690,6630,6670,37848,19811.0,31138.0,14424.0,1.0,1.0015,0.9985,1.0183,6656.0,1.0021,6689.5,0.9971
039440,에스티아이,2020-01-03,20750,22000,20450,21350,458468,252905.0,290701.0,674610.0,1.0289,1.0073,1.0274,1.0499,20390.0,1.0471,18170.0,1.175
043340,에쎈테크,2020-01-03,1010,1010,992,997,205072,254697.0,115118.0,123227.0,0.9871,0.995,0.999,1.0102,990.6,1.0065,964.2,1.034
045660,에이텍,2020-01-03,9650,9740,9520,9710,190554,347453.0,219858.0,197239.0,1.0062,1.0489,0.9861,1.0178,9332.0,1.0405,9078.0,1.0696
086520,에코프로,2020-01-03,22800,22800,22250,22500,285689,403634.0,697699.0,723469.0,0.9868,1.0133,1.0298,1.0591,21920.0,1.0265,20425.0,1.1016
173940,에프엔씨엔터,2020-01-03,8360,8660,8360,8610,28358,14555.0,16910.0,24917.0,1.0299,1.0144,1.0036,1.0272,8378.0,1.0277,8075.0,1.0663
092870,엑시콘,2020-01-03,7220,7600,7180,7470,368725,89869.0,88767.0,82915.0,1.0346,1.0249,1.0241,1.0123,6848.0,1.0908,6251.0,1.195
208860,엔지스테크널러지,2020-01-03,5070,5220,5020,5090,33322,52643.0,43824.0,39247.0,1.0039,1.0526,1.0104,0.9715,4921.0,1.0343,5575.5,0.9129
206400,엔터메이트,2020-01-03,718,728,708,717,141537,69038.0,74971.0,59845.0,0.9986,0.9944,1.0014,0.9986,713.2,1.0053,704.1,1.0183
069410,엔텔스,2020-01-03,9040,9050,8540,8640,303818,218850.0,193016.0,37400.0,0.9558,0.943,0.9639,1.0286,9212.0,0.9379,9984.0,0.8654
058630,엠게임,2020-01-03,3475,3535,3450,3475,170009,169008.0,87003.0,62946.0,1.0,1.0146,1.0029,1.0103,3438.0,1.0108,3391.75,1.0245
007530,영신금속,2020-01-03,1700,1725,1685,1715,50288,76037.0,26838.0,55319.0,1.0088,1.0398,1.0093,1.0031,1662.0,1.0319,1658.0,1.0344
143540,영우디에스피,2020-01-03,2510,2600,2370,2455,1397616,955201.0,1782602.0,1533060.0,0.9781,0.9826,1.01,1.0644,2462.0,0.9972,2102.75,1.1675
900300,오가닉티코스메틱,2020-01-03,1405,1405,1335,1375,1682425,2884318.0,444170.0,612652.0,0.9786,0.9622,1.0069,0.9965,1426.0,0.9642,1489.5,0.9231
014940,오리엔탈정공,2020-01-03,811,820,802,812,131863,58435.0,142974.0,186745.0,1.0012,1.0163,1.0101,1.0272,797.0,1.0188,822.9,0.9868
010470,오리콤,2020-01-03,4970,5020,4970,5000,33276,39149.0,20322.0,44307.0,1.006,1.0101,1.002,0.9861,5020.0,0.996,5019.5,0.9961
052420,오성첨단소재,2020-01-03,2700,2735,2660,2680,1893361,1833456.0,4602465.0,4047480.0,0.9926,1.0132,0.9981,1.0355,2634.0,1.0175,2657.0,1.0087
241790,오션브릿지,2020-01-03,10400,10600,10200,10350,78906,69057.0,48451.0,85387.0,0.9952,1.0097,0.9904,0.9904,10350.0,1.0,9762.0,1.0602
039200,오스코텍,2020-01-03,23550,24000,23050,23050,260661,356756.0,686874.0,513510.0,0.9788,0.9917,1.0711,1.0425,22740.0,1.0136,22152.5,1.0405
031510,오스템,2020-01-03,2035,2045,2015,2030,87783,44841.0,103914.0,67374.0,0.9975,1.0124,1.005,1.0076,2010.0,1.01,1982.5,1.024
032820,우리기술,2020-01-03,995,1005,979,991,1268919,875187.0,742237.0,948908.0,0.996,1.0041,1.0156,1.0188,978.4,1.0129,971.1,1.0205
115440,우리넷,2020-01-03,11000,11150,10800,11050,224965,269076.0,99080.0,114143.0,1.0045,1.0474,1.0095,1.0244,10690.0,1.0337,10912.0,1.0126
046970,우리로,2020-01-03,2430,2435,2365,2390,243679,263500.0,237231.0,242929.0,0.9835,1.0169,1.015,0.9978,2355.0,1.0149,2328.5,1.0264
215380,우정바이오,2020-01-03,5470,5560,5400,5530,186285,58391.0,59114.0,51598.0,1.011,0.9963,1.0075,1.0172,5380.0,1.0279,5310.0,1.0414
101160,월덱스,2020-01-03,8290,8340,8010,8060,270836,242484.0,205809.0,540721.0,0.9723,1.0,0.9764,1.0488,8192.0,0.9839,7421.5,1.086
076080,웰크론한텍,2020-01-03,1960,1995,1935,1950,68417,94632.0,77784.0,12216.0,0.9949,1.0129,1.0238,1.008,1924.0,1.0135,1907.25,1.0224
900340,윙입푸드,2020-01-03,2210,2215,2155,2160,938272,1846851.0,788097.0,732348.0,0.9774,1.0115,1.0,1.019,2153.0,1.0033,2143.0,1.0079
036200,유니셈,2020-01-03,5540,5540,5300,5450,594242,457079.0,532214.0,876509.0,0.9838,0.9927,0.9855,1.0457,5424.0,1.0048,4901.5,1.1119
203450,유니온커뮤니티,2020-01-03,2770,2835,2750,2790,50695,26741.0,12460.0,24428.0,1.0072,1.0,0.9929,0.9982,2787.0,1.0011,2765.0,1.009
142210,유니트론텍,2020-01-03,6890,6890,6740,6780,93349,64777.0,77719.0,63131.0,0.984,1.0192,1.0104,1.006,6760.0,1.003,6570.5,1.0319
054930,유신,2020-01-03,19850,20300,19500,19850,18080,9391.0,8883.0,10989.0,1.0,1.0,1.0077,0.9899,19770.0,1.004,19482.5,1.0189
069330,유아이디,2020-01-03,1780,1820,1600,1685,229353,142108.0,210371.0,302219.0,0.9466,1.0633,1.0139,0.9395,1801.0,0.9356,1297.5,1.2987
023410,유진기업,2020-01-03,4935,4970,4865,4870,607264,309363.0,288832.0,496950.0,0.9868,0.9851,1.006,1.001,4985.0,0.9769,4866.25,1.0008
056080,유진로봇,2020-01-03,3075,3075,3015,3020,115039,156996.0,119338.0,321095.0,0.9821,1.025,1.0135,0.9737,3008.0,1.004,2912.25,1.037
072770,율호,2020-01-03,1380,1385,1350,1365,205938,178291.0,294390.0,339789.0,0.9891,1.0223,0.9782,1.07,1349.0,1.0119,1298.0,1.0516
246960,이노테라피,2020-01-03,13850,14450,13800,14300,55668,23821.0,22381.0,59959.0,1.0325,1.0036,0.9964,1.0453,13850.0,1.0325,13637.5,1.0486
041520,이라이콤,2020-01-03,5170,5270,5160,5230,53813,30627.0,47547.0,157913.0,1.0116,1.0157,0.9733,0.9686,5282.0,0.9902,5235.75,0.9989
900110,이스트아시아홀딩스,2020-01-03,0,0,0,230,0,0.0,0.0,0.0,inf,inf,inf,inf,230.0,1.0,230.0,1.0
226360,이엑스티,2020-01-03,3930,3940,3720,3760,911410,1687840.0,5956978.0,1690126.0,0.9567,1.0066,1.0798,1.101,3579.0,1.0506,3313.0,1.1349
063760,이엘피,2020-01-03,11950,12250,11450,11550,80164,23901.0,22744.0,50436.0,0.9665,0.9958,1.0084,1.0258,11790.0,0.9796,10702.0,1.0792
035810,이지바이오,2020-01-03,4960,4975,4930,4945,309064,294841.0,332172.0,248591.0,0.997,0.998,1.0112,1.0113,4943.0,1.0004,4862.5,1.017
090850,이지웰페어,2020-01-03,10700,11050,10500,11000,133592,53581.0,94874.0,66930.0,1.028,1.0,1.0,1.0377,10920.0,1.0073,10050.5,1.0945
092130,이크레더블,2020-01-03,18600,18650,18400,18450,7859,5690.0,8336.0,6968.0,0.9919,1.0,1.0027,1.0054,18630.0,0.9903,18587.5,0.9926
096040,이트론,2020-01-03,260,265,245,251,16032427,22983211.0,21289072.0,94440422.0,0.9654,0.9849,0.946,0.8474,270.4,0.9283,256.2,0.9797
277410,인산가,2020-01-03,1925,1975,1925,1935,438459,140230.0,103716.0,202246.0,1.0052,1.0,0.9922,1.0323,1911.0,1.0126,1912.25,1.0119
048530,인트론바이오,2020-01-03,15050,15300,14350,14350,749091,679462.0,1222335.0,543960.0,0.9535,0.965,1.0801,1.0438,14580.0,0.9842,13672.5,1.0496
094820,일진파워,2020-01-03,5400,5440,5380,5420,22186,34532.0,45994.0,60799.0,1.0037,0.9854,0.9801,0.991,5484.0,0.9883,5510.5,0.9836
254120,자비스,2020-01-03,1935,1955,1915,1940,70111,90934.0,912005.0,147159.0,1.0026,1.0079,0.9626,0.9897,1927.0,1.0067,1918.5,1.0112
216080,제테마,2020-01-03,20950,21200,20500,20500,38045,73565.0,49111.0,49105.0,0.9785,0.9929,1.0248,1.0174,20500.0,1.0,19710.0,1.0401
067000,조이시티,2020-01-03,9700,10400,8430,8430,619705,6013.0,2442.0,3729.0,0.8691,0.9879,1.0113,0.9591,8136.0,1.0361,8151.0,1.0342
000440,중앙에너비스,2020-01-03,11100,13450,10150,12650,6972384,1945804.0,530072.0,158931.0,1.1396,1.2426,1.0319,1.0103,9384.0,1.348,7688.0,1.6454
208350,지란지교시큐리티,2020-01-03,5960,6030,5950,5990,18759,20596.0,23148.0,28857.0,1.005,1.0102,0.9966,0.995,5944.0,1.0077,6031.5,0.9931
053050,지에스이,2020-01-03,1590,1595,1525,1575,1071433,5486856.0,28816.0,33394.0,0.9906,1.06,1.0,0.9932,1512.0,1.0417,1459.25,1.0793
096240,청담러닝,2020-01-03,18650,18800,18100,18350,33747,24651.0,24290.0,56439.0,0.9839,0.9947,0.9791,1.0408,18770.0,0.9776,18995.0,0.966
042000,카페24,2020-01-03,51200,52900,50500,51200,102594,50905.0,63527.0,87453.0,1.0,1.0,1.0119,0.9883,51140.0,1.0012,49285.0,1.0389
263700,케어랩스,2020-01-03,15500,15500,15050,15200,42934,55624.0,70324.0,54609.0,0.9806,1.0231,1.0304,1.0067,15170.0,1.002,15232.5,0.9979
214370,케어젠,2020-01-03,0,0,0,76500,0,0.0,0.0,0.0,inf,inf,inf,inf,76500.0,1.0,76500.0,1.0
060900,케이알피앤이,2020-01-03,1180,1225,1115,1200,1258164,1841858.0,895084.0,1013662.0,1.0169,1.078,0.9765,1.0421,1090.6,1.1003,950.45,1.2626
083550,케이엠,2020-01-03,7650,7700,7580,7670,70344,35960.0,18468.0,23330.0,1.0026,1.0133,0.9921,1.0094,7526.0,1.0191,7281.4,1.0534
064820,케이프,2020-01-03,2200,2255,2185,2200,205542,94246.0,87390.0,116902.0,1.0,1.0115,1.0,0.9841,2182.0,1.0082,2111.25,1.042
089010,켐트로닉스,2020-01-03,17600,17900,16850,17050,386837,457258.0,316087.0,560536.0,0.9688,0.9751,1.014,1.0173,17530.0,0.9726,16132.5,1.0569
220260,켐트로스,2020-01-03,3175,3335,3175,3280,1134411,189785.0,112040.0,151948.0,1.0331,1.0079,1.0096,1.0278,3162.0,1.0373,3088.5,1.062
094860,코닉글로리,2020-01-03,1355,1385,1310,1345,483758,426657.0,802381.0,977897.0,0.9926,1.0188,0.9673,1.0538,1338.0,1.0052,1367.0,0.9839
051780,큐로홀딩스,2020-01-03,976,1020,963,1010,7199208,5953234.0,6174818.0,4048505.0,1.0348,1.02,1.0247,1.0205,961.6,1.0503,830.0,1.2169
023160,태광,2020-01-03,10050,10450,9990,10300,142873,77592.0,33787.0,61381.0,1.0249,0.9775,1.02,0.995,10144.0,1.0154,9956.0,1.0346
037030,파워넷,2020-01-03,4375,4400,4335,4355,130723,188262.0,62446.0,77005.0,0.9954,1.0467,1.0132,1.0122,4237.0,1.0278,4100.25,1.0621
106240,파인테크닉스,2020-01-03,4300,4360,4130,4285,932219,987839.0,984205.0,1780128.0,0.9965,1.0118,1.0286,1.0242,4138.0,1.0355,3608.75,1.1874
091700,파트론,2020-01-03,13500,13550,13150,13200,803269,767480.0,663000.0,887013.0,0.9778,1.0075,0.9925,0.9889,13360.0,0.988,13207.5,0.9994
194510,파티게임즈,2020-01-03,0,0,0,536,0,0.0,0.0,0.0,inf,inf,inf,inf,536.0,1.0,536.0,1.0
009520,포스코엠텍,2020-01-03,4830,4870,4810,4820,127164,140098.0,162096.0,101360.0,0.9979,1.0147,1.0,1.0149,4793.0,1.0056,4773.5,1.0097
256630,포인트엔지니어링,2020-01-03,2075,2085,2015,2020,223134,339471.0,442625.0,81401.0,0.9735,1.0147,1.0739,1.0269,1981.0,1.0197,1897.75,1.0644
214270,퓨쳐스트림네트웍스,2020-01-03,1170,1195,1150,1160,886634,945171.0,634828.0,624471.0,0.9915,1.0174,0.9912,1.0224,1142.0,1.0158,1124.25,1.0318
237750,피앤씨테크,2020-01-03,5560,5670,5480,5520,18126,25603.0,22424.0,13793.0,0.9928,1.0054,1.0,1.0,5528.0,0.9986,5609.5,0.984
307160,하나머스트제6호스팩,2020-01-03,2055,2055,2040,2050,5419,1688.0,26494.0,7014.0,0.9976,0.9927,1.0073,1.0,2050.0,1.0,2060.0,0.9951
003380,하림지주,2020-01-03,8420,8450,8100,8120,229592,121897.0,78133.0,106069.0,0.9644,0.9871,1.0178,1.0242,8392.0,0.9676,8087.5,1.004
340120,하이제5호스팩,2020-01-03,2000,2010,2000,2005,16527,18504.0,48584.0,14926.0,1.0025,1.0025,1.005,1.0,2007.0,0.999,,
221840,하이즈항공,2020-01-03,5070,5070,4980,5000,29839,36110.0,11945.0,17158.0,0.9862,1.002,0.999,0.9899,4951.0,1.0099,4867.75,1.0272
004590,한국가구,2020-01-03,4165,4245,4140,4185,10345,8679.0,21754.0,16496.0,1.0048,1.0036,0.9789,0.965,4258.0,0.9829,4254.5,0.9837
101680,한국정밀기계,2020-01-03,2710,2740,2655,2695,2911,7841.0,1873.0,9146.0,0.9945,0.9463,0.9909,0.9855,2689.0,1.0022,2723.25,0.9896
053590,한국테크놀로지,2020-01-03,2500,2560,1835,1835,14755750,2271191.0,3771602.0,3976946.0,0.734,1.0567,1.0207,1.1914,1906.0,0.9627,1767.75,1.038
047080,한빛소프트,2020-01-03,3410,3440,3340,3375,152648,148622.0,152484.0,151710.0,0.9897,1.0,0.9869,1.0336,3366.0,1.0027,3233.5,1.0438
077280,한컴지엠디,2020-01-03,0,0,0,2225,0,0.0,0.0,0.0,inf,inf,inf,inf,2225.0,1.0,2182.5,1.0195
034810,해성산업,2020-01-03,10250,10300,10050,10250,19724,9927.0,22899.0,8896.0,1.0,1.0049,1.0345,1.0153,10112.0,1.0136,10587.0,0.9682
084990,헬릭스미스,2020-01-03,94500,96400,90500,91000,525161,346789.0,424357.0,365193.0,0.963,1.0032,1.0176,1.029,90340.0,1.0073,84620.0,1.0754
039010,현대통신,2020-01-03,8000,8040,7960,8000,9228,19317.0,7661.0,12770.0,1.0,0.9975,0.9963,0.9926,8036.0,0.9955,7951.5,1.0061
061250,화일약품,2020-01-03,6710,6780,6620,6700,96928,98292.0,130158.0,69754.0,0.9985,1.0121,0.9776,1.0246,6628.0,1.0109,6561.0,1.0212
134780,화진,2020-01-03,0,0,0,3060,0,0.0,0.0,0.0,inf,inf,inf,inf,3060.0,1.0,3060.0,1.0
050090,휘닉스소재,2020-01-03,663,674,658,672,170058,258716.0,247939.0,88138.0,1.0136,1.0231,1.0349,1.0112,649.6,1.0345,672.75,0.9989
243070,휴온스,2020-01-03,54000,56100,53800,55500,67340,107273.0,35842.0,78471.0,1.0278,0.9389,1.0075,0.9871,54220.0,1.0236,52099.75,1.0653
084110,휴온스글로벌,2020-01-03,34700,35400,34450,34450,25821,35820.0,24802.0,25372.0,0.9928,0.9586,1.0115,1.0145,34810.0,0.9897,32974.3,1.0448
189980,흥국에프엔비,2020-01-03,1785,1785,1735,1760,56334,45876.0,43520.0,35939.0,0.986,1.0,1.0,0.9972,1777.0,0.9904,1765.75,0.9967
323350,다원넥스뷰,2020-01-03,16000,16000,16000,16000,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15940.0,1.0038,15740.0,1.0165
178600,대동고려삼,2020-01-03,6800,6800,6800,6800,1,2.0,59.0,1.0,1.0,0.8506,1.1429,1.0,6270.0,1.0845,6692.0,1.0161
302920,더콘텐츠온,2020-01-03,19500,19500,19500,19500,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19500.0,1.0,18252.5,1.0683
206950,볼빅,2020-01-03,6700,6700,6200,6700,104,110.0,261.0,374.0,1.0,0.9824,1.2025,0.9142,6584.0,1.0176,6695.5,1.0007
258540,스템랩,2020-01-03,20000,20000,20000,20000,0,21.0,325.0,70.0,1.0,0.8715,1.0,0.9955,20360.0,0.9823,21197.5,0.9435
189540,씨티네트웍스,2020-01-03,3300,3390,3100,3370,6217,252.0,860.0,591.0,1.0212,0.9985,1.0,1.082,3249.0,1.0372,3337.0,1.0099
223220,아이피몬스터,2020-01-03,0,0,0,512,0,0.0,0.0,0.0,inf,inf,inf,inf,512.0,1.0,512.0,1.0
251280,안지오랩,2020-01-03,15000,16800,15000,16800,91,275.0,0.0,0.0,1.12,1.0381,1.0,1.0,16660.0,1.0084,16885.0,0.995
266170,앤유엔터테인먼트,2020-01-03,1700,1770,1335,1465,15334,18746.0,1686.0,40.0,0.8618,1.0,0.9514,0.9833,1855.0,0.7898,1957.0,0.7486
207490,에이펙스인텍,2020-01-03,4600,4600,4600,4600,1,1.0,300.0,300.0,1.0,1.0,1.0,1.0,4226.0,1.0885,4535.0,1.0143
140610,엔솔바이오사이언스,2020-01-03,8800,9000,8210,8210,6647,17332.0,46.0,5575.0,0.933,1.0875,0.9975,0.9614,8224.0,0.9983,7987.0,1.0279
238170,엔에스엠,2020-01-03,1105,1105,1105,1105,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1105.0,1.0,,
224760,엔에스컴퍼니,2020-01-03,83900,83900,83900,83900,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,83900.0,1.0,83900.0,1.0
252370,유쎌,2020-01-03,0,0,0,5300,0,0.0,0.0,1.0,inf,inf,inf,1.0,5298.0,1.0004,4426.25,1.1974
208850,이비테크,2020-01-03,3500,3500,3500,3500,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3500.0,1.0,3500.0,1.0
240340,인터코스,2020-01-03,2290,2290,2290,2290,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2290.0,1.0,2272.5,1.0077
250030,진코스텍,2020-01-03,4055,4200,4000,4000,1519,229.0,13.0,428.0,0.9864,0.898,0.9888,1.0929,4168.0,0.9597,4507.0,0.8875
233990,질경이,2020-01-03,1390,1390,1300,1380,6486,16388.0,29845.0,31006.0,0.9928,1.0258,0.8799,1.1308,1379.0,1.0007,1569.0,0.8795
220250,카이노스메드,2020-01-03,0,0,0,15900,0,0.0,0.0,0.0,inf,inf,inf,inf,15900.0,1.0,15900.0,1.0
189350,코셋,2020-01-03,1510,1820,1505,1510,334,101.0,1251.0,1.0,1.0,1.3473,0.9968,1.0,1539.0,0.9812,1311.05,1.1517
215570,크로넥스,2020-01-03,4000,4000,3960,3960,11,11.0,1163.0,419.0,0.99,0.9872,1.1229,0.846,3677.0,1.077,3419.75,1.158
217950,파마리서치바이오,2020-01-03,9980,9990,9700,9980,88,123.0,278.0,1388.0,1.0,1.0406,0.9823,1.0194,9926.0,1.0054,9995.0,0.9985
227420,포레스팅블록체인,2020-01-03,479,479,479,479,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,485.8,0.986,466.3,1.0272
303360,프로테옴텍,2020-01-03,14000,14750,13000,13950,170,241.0,0.0,0.0,0.9964,1.0,1.0,1.0,14000.0,0.9964,14352.5,0.972
242350,피엔아이컴퍼니,2020-01-03,3450,3450,2555,3000,14,251.0,1165.0,1108.0,0.8696,0.939,1.288,0.7391,2869.0,1.0457,3259.75,0.9203
001460,BYC,2020-01-03,236500,239000,235500,236500,757,220.0,261.0,516.0,1.0,0.9958,0.9937,1.0085,236400.0,1.0004,235625.0,1.0037
000120,CJ대한통운,2020-01-03,153500,153500,147000,148000,72727,24403.0,63767.0,51508.0,0.9642,0.9839,0.9968,1.0369,152000.0,0.9737,152475.0,0.9707
011150,CJ씨푸드,2020-01-03,2710,2780,2710,2715,574918,490478.0,4005364.0,150043.0,1.0018,1.0167,1.0326,1.0276,2663.0,1.0195,2680.5,1.0129
037560,CJ헬로,2020-01-03,6040,6090,5990,5990,133304,115801.0,93412.0,69895.0,0.9917,0.9967,1.0151,1.0017,6014.0,0.996,5993.5,0.9994
004840,DRB동일,2020-01-03,5240,6350,5220,5400,308287,7225.0,17462.0,20266.0,1.0305,1.0,0.9925,1.0019,5312.0,1.0166,5338.0,1.0116
058860,KTis,2020-01-03,2320,2320,2275,2295,77024,38562.0,66771.0,85031.0,0.9892,1.0087,0.9892,0.9915,2323.0,0.9879,2289.5,1.0024
000680,LS네트웍스,2020-01-03,2320,2370,2310,2340,44395,28937.0,10337.0,15936.0,1.0086,1.0,0.9978,1.0132,2308.0,1.0139,2282.75,1.0251
006120,SK디스커버리,2020-01-03,26400,26800,26300,26400,98115,105049.0,80181.0,49406.0,1.0,1.0096,1.0215,1.0199,25990.0,1.0158,25485.0,1.0359
285130,SK케미칼,2020-01-03,66800,67100,65900,67000,212971,450033.0,186188.0,164722.0,1.003,1.0389,1.0159,1.0145,64580.0,1.0375,62465.0,1.0726
000860,강남제비스코,2020-01-03,20550,20650,20400,20650,5247,4021.0,1576.0,4400.0,1.0049,1.0049,1.0099,1.0074,20470.0,1.0088,19957.5,1.0347
009450,경동나비엔,2020-01-03,45300,45800,44250,45650,107042,95498.0,51710.0,62513.0,1.0077,0.9805,0.9852,1.0139,46290.0,0.9862,45772.5,0.9973
017040,광명전기,2020-01-03,2285,2295,2235,2235,72485,78565.0,54612.0,126036.0,0.9781,0.9978,0.9913,1.0043,2288.0,0.9768,2224.25,1.0048
037710,광주신세계,2020-01-03,166000,169500,166000,168500,1010,3101.0,781.0,693.0,1.0151,1.0122,0.9939,0.994,165500.0,1.0181,167250.0,1.0075
083420,그린케미칼,2020-01-03,3390,3410,3330,3400,85810,37545.0,45630.0,100113.0,1.0029,0.9841,1.0102,1.0073,3441.0,0.9881,3486.5,0.9752
011780,금호석유화학,2020-01-03,76100,78100,75600,76200,124537,60772.0,49213.0,74095.0,1.0013,0.9832,0.9773,1.0223,77140.0,0.9878,75760.0,1.0058
001210,금호전기,2020-01-03,4380,4530,4330,4425,255169,322609.0,203211.0,265036.0,1.0103,1.0093,0.975,1.0257,4344.0,1.0186,4162.75,1.063
004540,깨끗한나라,2020-01-03,2380,2405,2350,2360,63490,57193.0,52521.0,76965.0,0.9916,1.0,1.0042,1.0171,2377.0,0.9928,2298.5,1.0268
001260,남광토건,2020-01-03,11350,11500,11300,11450,21390,27439.0,40631.0,141619.0,1.0088,1.0089,0.9869,1.0044,11320.0,1.0115,11150.0,1.0269
000320,노루홀딩스,2020-01-03,12550,12550,12400,12500,946,3535.0,3680.0,11303.0,0.996,1.0121,1.0081,1.0205,12490.0,1.0008,12337.5,1.0132
001680,대상,2020-01-03,23050,23100,22600,22850,87524,69146.0,55550.0,75637.0,0.9913,0.9871,0.9936,1.013,23110.0,0.9887,23227.5,0.9837
117580,대성에너지,2020-01-03,5210,5250,5190,5230,16066,5616.0,35488.0,19777.0,1.0038,0.9924,0.9924,0.9925,5272.0,0.992,5344.0,0.9787
009320,대우부품,2020-01-03,2150,2165,2125,2125,264633,423670.0,276500.0,268452.0,0.9884,1.0214,1.0244,1.0275,2088.0,1.0177,2107.75,1.0082
015230,대창단조,2020-01-03,28800,29000,28400,28550,2286,1652.0,1895.0,3676.0,0.9913,1.0,0.9983,0.9846,28890.0,0.9882,28815.0,0.9908
083370,동북아12호선박투자,2020-01-03,4950,5000,4950,5000,498,0.0,0.0,2058.0,1.0101,1.0,1.0,1.0214,5008.0,0.9984,5016.0,0.9968
005190,동성화학,2020-01-03,17950,18100,17650,18000,7949,13653.0,26440.0,11129.0,1.0028,0.9753,1.0,1.0055,18060.0,0.9967,17547.5,1.0258
170900,동아에스티,2020-01-03,116500,116500,112000,113500,23857,17103.0,12110.0,19689.0,0.9742,0.9748,1.0128,1.013,116500.0,0.9742,112325.0,1.0105
